# Energy_GeV  sigma_cm2
4.29974000e+00 1.33003726e-11
4.33279000e+00 2.36245960e-10
4.33667000e+00 1.37204491e-10
4.33942000e+00 2.12171699e-10
4.34937000e+00 2.69249690e-10
4.35686000e+00 2.92788399e-10
4.44557000e+00 1.04705017e-11
4.44870000e+00 1.37389859e-11
4.46281000e+00 2.86251555e-10
4.48761000e+00 2.25983246e-10
4.49733000e+00 2.43222157e-10
4.50248000e+00 1.38746240e-10
4.50554000e+00 3.13158110e-10
4.51441000e+00 2.70990940e-10
4.60282000e+00 1.41839436e-11
4.61475000e+00 1.05308590e-11
4.63253000e+00 2.92090494e-10
4.64086000e+00 2.40472601e-10
4.65929000e+00 3.34568087e-10
4.66811000e+00 2.50167138e-10
4.67463000e+00 1.40247686e-10
4.68572000e+00 2.73668735e-10
4.76228000e+00 1.46348549e-11
4.79038000e+00 1.05889905e-11
4.79935000e+00 2.55660121e-10
4.80870000e+00 2.97844382e-10
4.81828000e+00 3.57046774e-10
4.84538000e+00 2.57074610e-10
4.85336000e+00 1.41700352e-10
4.86353000e+00 2.76075951e-10
4.92727000e+00 1.50932438e-11
4.96325000e+00 2.71569146e-10
4.97268000e+00 1.06449787e-11
4.98271000e+00 3.80624136e-10
4.99157000e+00 3.03510778e-10
5.02938000e+00 2.63939331e-10
5.03893000e+00 1.43106862e-10
5.04809000e+00 2.79135431e-10
5.09797000e+00 1.55574887e-11
5.13275000e+00 2.88223575e-10
5.15274000e+00 4.05343138e-10
5.16193000e+00 1.06989031e-11
5.18139000e+00 3.09088169e-10
5.22036000e+00 2.70756406e-10
5.23159000e+00 1.44468680e-10
5.23965000e+00 2.82646150e-10
5.27458000e+00 1.60285514e-11
5.30803000e+00 3.05654483e-10
5.32858000e+00 4.31242562e-10
5.35838000e+00 1.07508401e-11
5.37844000e+00 3.14573985e-10
5.41860000e+00 2.77520114e-10
5.43161000e+00 1.45789324e-10
5.43848000e+00 2.85217000e-10
5.45732000e+00 1.65055987e-11
5.48931000e+00 3.23898350e-10
5.51042000e+00 4.58367927e-10
5.56230000e+00 1.08008350e-11
5.58298000e+00 3.19967713e-10
5.62437000e+00 2.84226292e-10
5.63929000e+00 1.47068737e-10
5.64485000e+00 2.85823576e-10
5.64638000e+00 1.69867203e-11
5.67677000e+00 3.42988227e-10
5.69846000e+00 4.86759356e-10
5.77398000e+00 1.08490124e-11
5.79529000e+00 3.25267569e-10
5.83795000e+00 2.90870273e-10
5.84200000e+00 1.74755273e-11
5.85490000e+00 1.48310814e-10
5.85905000e+00 2.90189270e-10
5.87063000e+00 3.62933841e-10
5.89292000e+00 5.16443958e-10
5.99372000e+00 1.08954151e-11
6.01568000e+00 3.30472750e-10
6.04439000e+00 1.79696397e-11
6.05964000e+00 2.97448203e-10
6.07112000e+00 3.83748672e-10
6.07876000e+00 1.49506648e-10
6.08139000e+00 2.90793737e-10
6.09401000e+00 5.47456781e-10
6.22183000e+00 1.09401088e-11
6.24446000e+00 3.35581759e-10
6.25379000e+00 1.84699597e-11
6.27845000e+00 4.05472922e-10
6.28975000e+00 3.03955660e-10
6.30197000e+00 5.79853818e-10
6.31118000e+00 1.50665712e-10
6.31216000e+00 2.93043321e-10
6.45861000e+00 1.09831567e-11
6.47045000e+00 1.89762381e-11
6.48193000e+00 3.40594783e-10
6.49286000e+00 4.28149024e-10
6.51703000e+00 6.13692701e-10
6.52860000e+00 3.10389350e-10
6.55168000e+00 2.95081205e-10
6.55249000e+00 1.51790103e-10
6.69461000e+00 1.94854267e-11
6.70441000e+00 1.10246199e-11
6.71460000e+00 4.51816911e-10
6.72843000e+00 3.45510773e-10
6.73942000e+00 6.49006700e-10
6.77651000e+00 3.16745882e-10
6.80030000e+00 2.98684822e-10
6.80302000e+00 1.52876948e-10
6.92654000e+00 2.00026174e-11
6.94391000e+00 4.76514589e-10
6.95956000e+00 1.10645570e-11
6.96940000e+00 6.85820717e-10
6.98431000e+00 3.50329386e-10
7.03385000e+00 3.23021596e-10
7.05835000e+00 2.99871362e-10
7.06313000e+00 1.53926423e-10
7.16650000e+00 2.05230313e-11
7.18104000e+00 5.02259227e-10
7.20723000e+00 7.24184425e-10
7.22442000e+00 1.11030244e-11
7.24992000e+00 3.55050613e-10
7.30095000e+00 3.29214268e-10
7.32620000e+00 3.02017512e-10
7.33319000e+00 1.54941862e-10
7.41478000e+00 2.10484582e-11
7.42628000e+00 5.29058644e-10
7.45318000e+00 7.64155225e-10
7.49936000e+00 1.11400765e-11
7.52563000e+00 3.59674157e-10
7.57820000e+00 3.35320613e-10
7.60420000e+00 3.02700773e-10
7.61357000e+00 1.55929998e-10
7.67166000e+00 2.15792565e-11
7.67989000e+00 5.56953835e-10
7.70752000e+00 8.05788342e-10
7.78476000e+00 1.11757656e-11
7.81182000e+00 3.64200591e-10
7.86597000e+00 3.41338874e-10
7.89276000e+00 3.04518782e-10
7.90467000e+00 1.56875665e-10
7.93743000e+00 2.21136742e-11
7.94216000e+00 5.85997492e-10
7.97054000e+00 8.49134835e-10
8.08102000e+00 1.12101422e-11
8.10890000e+00 3.68629407e-10
8.16467000e+00 3.47266168e-10
8.19226000e+00 3.06491434e-10
8.20690000e+00 1.57792417e-10
8.21242000e+00 2.26561926e-11
8.21339000e+00 6.16230428e-10
8.24253000e+00 8.94245436e-10
8.38856000e+00 1.12432546e-11
8.41727000e+00 3.72961809e-10
8.47472000e+00 3.53101030e-10
8.49388000e+00 6.47686509e-10
8.49693000e+00 2.31983499e-11
8.50314000e+00 3.05449578e-10
8.52069000e+00 1.58688616e-10
8.52381000e+00 9.41165947e-10
8.70781000e+00 1.12751497e-11
8.73737000e+00 3.77197435e-10
8.78396000e+00 6.80403110e-10
8.79130000e+00 2.37479688e-11
8.79654000e+00 3.58841302e-10
8.81468000e+00 9.89956406e-10
8.82580000e+00 3.11381660e-10
8.84647000e+00 1.59539992e-10
9.03920000e+00 1.13058724e-11
9.06965000e+00 3.81337458e-10
9.08393000e+00 7.14427511e-10
9.09587000e+00 2.42987499e-11
9.11548000e+00 1.04068054e-09
9.13058000e+00 3.64486029e-10
9.16072000e+00 3.12729905e-10
9.18471000e+00 1.60373128e-10
9.38320000e+00 1.13354659e-11
9.39415000e+00 7.49801509e-10
9.41098000e+00 2.48558155e-11
9.41456000e+00 3.85382172e-10
9.42654000e+00 1.09340377e-09
9.47731000e+00 3.70033254e-10
9.50834000e+00 3.13693737e-10
9.53589000e+00 1.61170092e-10
9.71497000e+00 7.86568961e-10
9.73702000e+00 2.54183480e-11
9.74030000e+00 1.13639720e-11
9.74822000e+00 1.14818531e-09
9.77259000e+00 3.89332631e-10
9.83720000e+00 3.75482480e-10
9.86915000e+00 3.13640168e-10
9.90049000e+00 1.61943046e-10
1.00467400e+01 8.24777139e-10
1.00743500e+01 2.59817844e-11
1.00808800e+01 1.20508835e-09
1.01109900e+01 1.13914307e-11
1.01442400e+01 3.93189465e-10
1.02107600e+01 3.80832373e-10
1.02436600e+01 3.05856101e-10
1.02790300e+01 1.62694832e-10
1.03898400e+01 8.64474525e-10
1.04233700e+01 2.65507641e-11
1.04248900e+01 1.26418018e-09
1.04957800e+01 1.14178448e-11
1.05300100e+01 3.96953823e-10
1.05985000e+01 3.86082407e-10
1.06323700e+01 3.17415989e-10
1.06720400e+01 1.63413287e-10
1.07446600e+01 9.05710427e-10
1.07806400e+01 1.32552939e-09
1.07844700e+01 2.71200510e-11
1.08952200e+01 1.14433204e-11
1.09304600e+01 4.00626650e-10
1.10009700e+01 3.91232001e-10
1.10358400e+01 3.07908220e-10
1.10800800e+01 1.64110122e-10
1.11116000e+01 9.48534560e-10
1.11485300e+01 1.38921011e-09
1.11580900e+01 2.76954584e-11
1.13098600e+01 1.14678601e-11
1.13461400e+01 4.04208783e-10
1.14187200e+01 3.96280582e-10
1.14546100e+01 3.09643079e-10
1.14910600e+01 9.93000486e-10
1.15037200e+01 1.64784436e-10
1.15289700e+01 1.45529821e-09
1.15446500e+01 2.82723716e-11
1.17402700e+01 1.14914985e-11
1.17776300e+01 4.07701831e-10
1.18523400e+01 4.01228300e-10
1.18834900e+01 1.03916396e-09
1.18892800e+01 3.15884640e-10
1.19224000e+01 1.52386746e-09
1.19435600e+01 1.65435660e-10
1.19446100e+01 2.88531484e-11
1.21870700e+01 1.15142687e-11
1.22255200e+01 4.11106507e-10
1.22893200e+01 1.08708585e-09
1.23024200e+01 4.06074620e-10
1.23292500e+01 1.59499745e-09
1.23404400e+01 3.15286891e-10
1.23584200e+01 2.94385761e-11
1.24002200e+01 1.66064763e-10
1.26508800e+01 1.15362027e-11
1.26904500e+01 4.14424562e-10
1.27090000e+01 1.13682363e-09
1.27499800e+01 1.66877129e-09
1.27696000e+01 4.10820156e-10
1.27865600e+01 3.00246880e-11
1.28087300e+01 3.22730224e-10
1.28743400e+01 1.66665561e-10
1.31323300e+01 1.15573314e-11
1.31430200e+01 1.18843287e-09
1.31730600e+01 4.17656738e-10
1.31850700e+01 1.74527373e-09
1.32295400e+01 3.06141850e-11
1.32545100e+01 4.15464617e-10
1.32947800e+01 3.21980209e-10
1.33665800e+01 1.67251445e-10
1.35918600e+01 1.24198203e-09
1.36321100e+01 1.15776843e-11
1.36350100e+01 1.82459316e-09
1.36740200e+01 4.20804925e-10
1.36878700e+01 3.12042172e-11
1.37578400e+01 4.20008827e-10
1.37992700e+01 3.24215460e-10
1.38776400e+01 1.67817801e-10
1.40560300e+01 1.29754128e-09
1.41003100e+01 1.90681919e-09
1.41509000e+01 1.15972901e-11
1.41620700e+01 3.17985455e-11
1.41940300e+01 4.23870051e-10
1.42802800e+01 4.24452816e-10
1.43229200e+01 3.25796468e-10
1.44082500e+01 1.68360746e-10
1.45360500e+01 1.35517292e-09
1.45814800e+01 1.99204873e-09
1.46527100e+01 3.23957330e-11
1.46894500e+01 1.16161763e-11
1.47338200e+01 4.26853765e-10
1.48225600e+01 4.28797486e-10
1.48664300e+01 3.18494281e-10
1.49591400e+01 1.68883593e-10
1.50324700e+01 1.41493538e-09
1.50790700e+01 2.08037766e-09
1.51603300e+01 3.29920864e-11
1.52484800e+01 1.16343693e-11
1.52941400e+01 4.29757397e-10
1.53854300e+01 4.33043379e-10
1.54305600e+01 3.28358610e-10
1.55311000e+01 1.69391893e-10
1.55458300e+01 1.47691826e-09
1.55936400e+01 2.17190737e-09
1.56855500e+01 3.35947172e-11
1.58287900e+01 1.16518946e-11
1.58757600e+01 4.32582394e-10
1.59696800e+01 4.37191192e-10
1.60161100e+01 3.28368198e-10
1.60767300e+01 1.54122490e-09
1.61249200e+01 1.69883238e-10
1.61257700e+01 2.26674238e-09
1.62289600e+01 3.41959408e-11
1.64311900e+01 1.16687768e-11
1.64795000e+01 4.35330389e-10
1.65761200e+01 4.41242043e-10
1.66238700e+01 3.32156008e-10
1.66257600e+01 1.60791958e-09
1.66760700e+01 2.36498938e-09
1.67414500e+01 1.70352402e-10
1.67912000e+01 3.48012015e-11
1.70565100e+01 1.16850397e-11
1.71062100e+01 4.38002480e-10
1.71935400e+01 1.67702460e-09
1.72055800e+01 4.45196575e-10
1.72451300e+01 2.46676612e-09
1.72546900e+01 3.28163629e-10
1.73729200e+01 3.54057380e-11
1.73815500e+01 1.70806439e-10
1.77056300e+01 1.17007059e-11
1.77567400e+01 4.40600716e-10
1.77807100e+01 1.74861753e-09
1.78336200e+01 2.57218255e-09
1.78589500e+01 4.49056267e-10
1.79094600e+01 3.23793500e-10
1.79747900e+01 3.60155955e-11
1.80461300e+01 1.71248177e-10
1.83794500e+01 1.17157974e-11
1.83879300e+01 1.82284961e-09
1.84320200e+01 4.43125987e-10
1.84421900e+01 2.68135888e-09
1.85371200e+01 4.52821698e-10
1.85890700e+01 3.33866280e-10
1.85975100e+01 3.66238056e-11
1.87361200e+01 1.71670681e-10
1.90158900e+01 1.89984053e-09
1.90715300e+01 2.79441719e-09
1.90789200e+01 1.17303354e-11
1.91329800e+01 4.45580377e-10
1.92410500e+01 4.56494611e-10
1.92418000e+01 3.72352548e-11
1.92944600e+01 3.33974417e-10
1.94524800e+01 1.72077979e-10
1.96652900e+01 1.97964617e-09
1.97223500e+01 2.91148721e-09
1.98050000e+01 1.17443402e-11
1.98605900e+01 4.47964922e-10
1.99084100e+01 3.78470047e-11
1.99717200e+01 4.60075594e-10
2.00266300e+01 3.37032441e-10
2.01962400e+01 1.72470405e-10
2.03368700e+01 2.06233191e-09
2.03953700e+01 3.03270421e-09
2.05587200e+01 1.17577899e-11
2.05981200e+01 3.84601488e-11
2.06158700e+01 4.50281518e-10
2.07301200e+01 4.63566598e-10
2.07865800e+01 3.35898067e-10
2.09684300e+01 1.72854413e-10
2.10313800e+01 2.14800811e-09
2.10913600e+01 3.15820128e-09
2.13117300e+01 3.90758610e-11
2.13411200e+01 1.17707835e-11
2.13998800e+01 4.52531353e-10
2.15173300e+01 4.66968419e-10
2.15753700e+01 3.29960943e-10
2.17496200e+01 2.23678658e-09
2.17701500e+01 1.73219219e-10
2.18111000e+01 3.28811931e-09
2.20500500e+01 3.96906584e-11
2.21533000e+01 1.17833005e-11
2.22137000e+01 4.54716126e-10
2.23344300e+01 4.70282738e-10
2.23940900e+01 3.30445479e-10
2.24923800e+01 2.32877300e-09
2.25554000e+01 3.42260856e-09
2.26025200e+01 1.73574549e-10
2.28139600e+01 4.03085570e-11
2.29963900e+01 1.17953583e-11
2.30584700e+01 4.56837290e-10
2.31825600e+01 4.73510880e-10
2.32438800e+01 3.33394749e-10
2.32605000e+01 2.42407024e-09
2.33251100e+01 3.56182037e-09
2.34667200e+01 1.73913123e-10
2.36043300e+01 4.09267733e-11
2.38715600e+01 1.18069739e-11
2.39353700e+01 4.58896210e-10
2.40548600e+01 2.52278405e-09
2.40629000e+01 4.76654168e-10
2.41210700e+01 3.70590914e-09
2.41259100e+01 3.30045366e-10
2.43639600e+01 1.74241283e-10
2.44220800e+01 4.15446983e-11
2.47800400e+01 1.18181635e-11
2.48456100e+01 4.60894619e-10
2.48763500e+01 2.62502896e-09
2.49442000e+01 3.85502390e-09
2.49766700e+01 4.79714365e-10
2.50414100e+01 3.39620392e-10
2.52681600e+01 4.21655849e-11
2.52955100e+01 1.74558846e-10
2.57231000e+01 1.18289427e-11
2.57258900e+01 2.73094400e-09
2.57904700e+01 4.62833619e-10
2.57954200e+01 4.00934039e-09
2.59251300e+01 4.82692575e-10
2.59916600e+01 3.36530147e-10
2.61435500e+01 4.27865563e-11
2.62626700e+01 1.74862539e-10
2.66044400e+01 2.84067723e-09
2.66756900e+01 4.16904336e-09
2.67020400e+01 1.18393267e-11
2.67712700e+01 4.64715046e-10
2.69096200e+01 4.85590762e-10
2.69779700e+01 3.41557616e-10
2.70492700e+01 4.34060870e-11
2.72668100e+01 1.75155334e-10
2.75130000e+01 2.95435408e-09
2.75859900e+01 4.33431300e-09
2.77182400e+01 1.18493299e-11
2.77893600e+01 4.66539934e-10
2.79314900e+01 4.88409936e-10
2.79863700e+01 4.40289569e-11
2.80017000e+01 3.32336065e-10
2.83093400e+01 1.75441647e-10
2.84525800e+01 3.07209300e-09
2.85273600e+01 4.50532281e-09
2.87731100e+01 1.18589664e-11
2.88461700e+01 4.68310082e-10
2.89559300e+01 4.46519637e-11
2.89921600e+01 4.91152204e-10
2.90642800e+01 3.36611498e-10
2.93917400e+01 1.75719958e-10
2.94242500e+01 3.19402339e-09
2.95008600e+01 4.68225518e-09
2.98681300e+01 1.18682496e-11
2.99431700e+01 4.70026521e-10
2.99590800e+01 4.52742293e-11
3.00931100e+01 4.93818579e-10
3.01671800e+01 3.42017640e-10
3.04291000e+01 3.32028879e-09
3.05075700e+01 4.86530164e-09
3.05155200e+01 1.75975296e-10
3.09969900e+01 4.58996022e-11
3.10048200e+01 1.18771925e-11
3.10818800e+01 4.71690909e-10
3.12358700e+01 4.96411023e-10
3.13119300e+01 3.34286402e-10
3.14682700e+01 3.45105296e-09
3.15486400e+01 5.05466745e-09
3.16822700e+01 1.76230068e-10
3.20708500e+01 4.65221809e-11
3.21847700e+01 1.18858076e-11
3.22639000e+01 4.73304388e-10
3.24220300e+01 4.98930807e-10
3.25001200e+01 3.43644740e-10
3.25429300e+01 3.58650160e-09
3.26252400e+01 5.25058132e-09
3.28936200e+01 1.76475286e-10
3.31819200e+01 4.71472071e-11
3.34096200e+01 1.18940608e-11
3.34908800e+01 4.74868346e-10
3.36532200e+01 5.01379646e-10
3.36542900e+01 3.72678464e-09
3.37334000e+01 3.42813682e-10
3.37385700e+01 5.45327030e-09
3.41513000e+01 1.76710382e-10
3.43314700e+01 4.77703699e-11
3.46810900e+01 1.19019013e-11
3.47645100e+01 4.76384142e-10
3.48036000e+01 3.87200230e-09
3.48898900e+01 5.66294979e-09
3.49311700e+01 5.03759072e-10
3.50134800e+01 3.40211359e-10
3.54570600e+01 1.76938834e-10
3.55208600e+01 4.83969044e-11
3.59921600e+01 4.02230174e-09
3.60009500e+01 1.19094546e-11
3.60805100e+01 5.87983758e-09
3.60865800e+01 4.77852900e-10
3.62576500e+01 5.06070474e-10
3.63421400e+01 3.43365061e-10
3.67514400e+01 4.90207451e-11
3.68127400e+01 1.77166472e-10
3.72213200e+01 4.17792046e-09
3.73117500e+01 6.10416221e-09
3.73710400e+01 1.19167312e-11
3.74589300e+01 4.79276108e-10
3.76345100e+01 5.08315671e-10
3.77212100e+01 3.39314801e-10
3.80246700e+01 4.96472597e-11
3.82202600e+01 1.77373135e-10
3.84924400e+01 4.33908902e-09
3.85850100e+01 6.33616544e-09
3.87932700e+01 1.19237412e-11
3.88834600e+01 4.80654748e-10
3.90636400e+01 5.10495844e-10
3.91526200e+01 3.45088435e-10
3.93420000e+01 5.02725620e-11
3.96815900e+01 1.77577288e-10
3.98069800e+01 4.50596877e-09
3.99017300e+01 6.57613053e-09
4.02696200e+01 1.19304510e-11
4.03621700e+01 4.81990360e-10
4.05470500e+01 5.12612926e-10
4.06383400e+01 3.48889748e-10
4.07049600e+01 5.08981238e-11
4.11664100e+01 4.67873067e-09
4.11988000e+01 1.77773463e-10
4.12633700e+01 6.82435093e-09
4.18021600e+01 1.19369541e-11
4.18971100e+01 4.83283841e-10
4.20867900e+01 5.14667977e-10
4.21151500e+01 5.15238271e-11
4.21804400e+01 3.43454722e-10
4.25722600e+01 4.85758489e-09
4.26714800e+01 7.08108820e-09
4.27740200e+01 1.77963846e-10
4.33930300e+01 1.19432189e-11
4.34904300e+01 4.84536672e-10
4.35741900e+01 5.21490552e-11
4.36850000e+01 5.16662932e-10
4.37810600e+01 3.44117882e-10
4.40261300e+01 5.04275053e-09
4.41276400e+01 7.34661229e-09
4.44094600e+01 1.78150465e-10
4.50444300e+01 1.19492541e-11
4.50837800e+01 5.27760110e-11
4.51443400e+01 4.85749775e-10
4.53438900e+01 5.18598903e-10
4.54424200e+01 3.46645654e-10
4.55296400e+01 5.23444668e-09
4.56334900e+01 7.62121930e-09
4.61074400e+01 1.78323386e-10
4.66456700e+01 5.34001300e-11
4.67586900e+01 1.19550680e-11
4.68611500e+01 4.86924461e-10
4.70657900e+01 5.20477600e-10
4.70845100e+01 5.43288849e-09
4.71668200e+01 3.49841124e-10
4.71907300e+01 7.90521610e-09
4.78703400e+01 1.78493284e-10
4.82616600e+01 5.40260095e-11
4.85381800e+01 1.19606689e-11
4.86432400e+01 4.88061750e-10
4.86924700e+01 5.63829534e-09
4.88011100e+01 8.19890107e-09
4.88530700e+01 5.22300324e-10
4.89566600e+01 3.42682175e-10
4.97006400e+01 1.78651142e-10
4.99336500e+01 5.46521101e-11
5.03553400e+01 5.85088831e-09
5.03854000e+01 1.19660646e-11
5.04664400e+01 8.50257579e-09
5.04931100e+01 4.89162732e-10
5.07082200e+01 5.24068533e-10
5.08144200e+01 3.41770260e-10
5.16009200e+01 1.78809688e-10
5.16635500e+01 5.52783105e-11
5.20750000e+01 6.07092707e-09
5.21886100e+01 8.81657827e-09
5.23029100e+01 1.19712626e-11
5.24133200e+01 4.90228541e-10
5.26338200e+01 5.25783698e-10
5.27426700e+01 3.50356105e-10
5.34533900e+01 5.59027927e-11
5.35738500e+01 1.78958396e-10
5.38533900e+01 6.29869539e-09
5.39695400e+01 9.14128006e-09
5.42934100e+01 1.19762701e-11
5.44065600e+01 4.91260068e-10
5.46325400e+01 5.27447023e-10
5.47441000e+01 3.49951575e-10
5.53052300e+01 5.65271706e-11
5.56222300e+01 1.79105277e-10
5.56925100e+01 6.53445590e-09
5.58112400e+01 9.47704648e-09
5.63596500e+01 1.19810942e-11
5.64756100e+01 4.92258514e-10
5.67071700e+01 5.29060122e-10
5.68214700e+01 3.46133084e-10
5.72212300e+01 5.71537493e-11
5.75944400e+01 6.77845555e-09
5.77158000e+01 9.82424207e-09
5.77489200e+01 1.79245233e-10
5.85045300e+01 1.19857416e-11
5.86233300e+01 4.93224646e-10
5.88605700e+01 5.30624017e-10
5.89776700e+01 3.50411041e-10
5.92036100e+01 5.77800071e-11
5.95613200e+01 7.03097378e-09
5.96853500e+01 1.01832511e-08
5.99569200e+01 1.79383337e-10
6.07310300e+01 1.19902188e-11
6.08527300e+01 4.94159661e-10
6.10957500e+01 5.32140365e-10
6.12156900e+01 3.41216176e-10
6.12546700e+01 5.84033242e-11
6.15953700e+01 7.29232139e-09
6.17221000e+01 1.05544710e-08
6.22493500e+01 1.79516183e-10
6.30422700e+01 1.19945320e-11
6.31669200e+01 4.95064260e-10
6.33767800e+01 5.90263614e-11
6.34158000e+01 5.33610106e-10
6.35386400e+01 3.52304629e-10
6.36988900e+01 7.56280746e-09
6.38283700e+01 1.09382995e-08
6.46294200e+01 1.79635488e-10
6.54414700e+01 1.19986874e-11
6.55691100e+01 4.95939565e-10
6.55724100e+01 5.96519109e-11
6.58239600e+01 5.35034810e-10
6.58742400e+01 7.84273689e-09
6.59497400e+01 3.47051971e-10
6.60065000e+01 1.13351496e-08
6.71005000e+01 1.79758653e-10
6.78441100e+01 6.02745737e-11
6.79319700e+01 1.20026906e-11
6.80626600e+01 4.96786303e-10
6.81238800e+01 8.13242181e-09
6.82589700e+01 1.17454393e-08
6.83235700e+01 5.36415464e-10
6.84523300e+01 3.51610554e-10
6.96660600e+01 1.79869175e-10
7.01945100e+01 6.08981805e-11
7.04503400e+01 8.43218898e-09
7.05172600e+01 1.20065474e-11
7.05883000e+01 1.21696164e-08
7.06510300e+01 4.97605448e-10
7.09181000e+01 5.37753455e-10
7.10498900e+01 3.44489934e-10
7.23297100e+01 1.79990948e-10
7.26263300e+01 6.15206163e-11
7.28562600e+01 8.74238836e-09
7.29971200e+01 1.26081387e-08
7.32009300e+01 1.20102630e-11
7.33378400e+01 4.98397799e-10
7.36111500e+01 5.39049890e-10
7.37460200e+01 3.44534721e-10
7.50952000e+01 1.80092947e-10
7.51424100e+01 6.21432310e-11
7.53443400e+01 9.06342245e-09
7.54881400e+01 1.30614795e-08
7.59867400e+01 1.20138427e-11
7.61268200e+01 4.99164163e-10
7.64064600e+01 5.40305921e-10
7.65444600e+01 3.51669639e-10
7.77456500e+01 6.27668150e-11
7.79173900e+01 9.39570554e-09
7.79664300e+01 1.80202408e-10
7.80641700e+01 1.35301401e-08
7.88785600e+01 1.20172487e-11
7.90218700e+01 4.99905410e-10
7.93079300e+01 5.41522773e-10
7.94490900e+01 3.49896084e-10
8.04390800e+01 6.33885394e-11
8.05783100e+01 9.73964215e-09
8.07281000e+01 1.40146879e-08
8.09474400e+01 1.80298505e-10
8.18804400e+01 1.20205687e-11
8.20270100e+01 5.00622203e-10
8.23195800e+01 5.42701392e-10
8.24639400e+01 3.42269902e-10
8.32258200e+01 6.40082894e-11
8.33301000e+01 1.00955889e-08
8.34829400e+01 1.45156880e-08
8.40424300e+01 1.80402261e-10
8.49965700e+01 1.20237671e-11
8.51464400e+01 5.01315452e-10
8.54455900e+01 5.43843092e-10
8.55932000e+01 3.55417959e-10
8.61091000e+01 6.46322244e-11
8.61758700e+01 1.04636716e-08
8.63317900e+01 1.50335836e-08
8.72557500e+01 1.80490453e-10
8.82312800e+01 1.20268484e-11
8.83845000e+01 5.01985721e-10
8.86903100e+01 5.44948674e-10
8.88412000e+01 3.51211811e-10
8.90922700e+01 6.52492360e-11
8.91188200e+01 1.08440251e-08
8.92778600e+01 1.55688106e-08
9.05919400e+01 1.80580570e-10
9.15890900e+01 1.20298168e-11
9.17456900e+01 5.02633905e-10
9.20582500e+01 5.46019453e-10
9.21622700e+01 1.12373812e-08
9.21787900e+01 6.58714862e-11
9.22124500e+01 3.49363267e-10
9.23244600e+01 1.61220215e-08
9.40556800e+01 1.80666745e-10
9.50747000e+01 1.20326765e-11
9.52347100e+01 5.03260534e-10
9.53096600e+01 1.16446987e-08
9.53722500e+01 6.64907955e-11
9.54750200e+01 1.66939638e-08
9.55540800e+01 5.47056195e-10
9.57116300e+01 3.49881959e-10
9.76518600e+01 1.80748588e-10
9.85645400e+01 1.20664075e-08
9.86763300e+01 6.71103939e-11
9.86929500e+01 1.20354315e-11
9.87331000e+01 1.72852505e-08
9.88564200e+01 5.03866420e-10
9.91826600e+01 5.48060110e-10
9.93436000e+01 3.53262817e-10
1.01385530e+02 1.80828778e-10
1.01930570e+02 1.25026518e-08
1.02094880e+02 6.77284478e-11
1.02102360e+02 1.78964297e-08
1.02448910e+02 1.20380857e-11
1.02615860e+02 5.04452125e-10
1.02949030e+02 5.49032007e-10
1.03113390e+02 3.52438321e-10
1.05261960e+02 1.80902825e-10
1.05411550e+02 1.29538405e-08
1.05586590e+02 1.85281214e-08
1.05631870e+02 6.83471772e-11
1.06347800e+02 1.20406428e-11
1.06518260e+02 5.05018342e-10
1.06858430e+02 5.49972925e-10
1.07026230e+02 3.46212048e-10
1.09011410e+02 1.34205925e-08
1.09189730e+02 1.91810067e-08
1.09286600e+02 1.80982888e-10
1.09291390e+02 6.89654247e-11
1.10395080e+02 1.20431062e-11
1.10569080e+02 5.05565678e-10
1.10916280e+02 5.50883756e-10
1.11087550e+02 3.50196654e-10
1.12734210e+02 1.39034790e-08
1.12915820e+02 1.98558202e-08
1.13077690e+02 6.95846327e-11
1.13465130e+02 1.81056432e-10
1.14596380e+02 1.20454796e-11
1.14773940e+02 5.06094706e-10
1.15128230e+02 5.51765353e-10
1.15302980e+02 3.49825391e-10
1.16584140e+02 1.44030168e-08
1.16769060e+02 2.05533415e-08
1.16995170e+02 7.02000947e-11
1.17803420e+02 1.81120674e-10
1.18957570e+02 1.20477662e-11
1.19138710e+02 5.06606081e-10
1.19500120e+02 5.52618691e-10
1.19678380e+02 3.54106614e-10
1.20565550e+02 1.49197483e-08
1.20753790e+02 2.12743297e-08
1.21048360e+02 7.08183148e-11
1.22307580e+02 1.81188697e-10
1.23484740e+02 1.20499691e-11
1.23669460e+02 5.07100275e-10
1.24038030e+02 5.53444477e-10
1.24219810e+02 3.53800300e-10
1.24682930e+02 1.54542547e-08
1.24874510e+02 2.20194979e-08
1.25241970e+02 7.14346768e-11
1.26983950e+02 1.81254169e-10
1.28184200e+02 1.20520916e-11
1.28372520e+02 5.07577958e-10
1.28748270e+02 5.54243727e-10
1.28933580e+02 3.50619299e-10
1.28940920e+02 1.60071412e-08
1.29135840e+02 2.27896084e-08
1.29580870e+02 7.20481956e-11
1.31839120e+02 1.81314629e-10
1.33062500e+02 1.20541365e-11
1.33254440e+02 5.08039541e-10
1.33344320e+02 1.65790394e-08
1.33542590e+02 2.35854959e-08
1.33637370e+02 5.55017057e-10
1.33826220e+02 3.48195582e-10
1.34070080e+02 7.26623425e-11
1.36879930e+02 1.81374737e-10
1.37898100e+02 1.71705995e-08
1.38099720e+02 2.44080381e-08
1.38126450e+02 1.20561067e-11
1.38322000e+02 5.08485666e-10
1.38712130e+02 5.55765454e-10
