# Energy_GeV  sigma_cm2
3.77905230e+02 7.35414320e-08
3.78659650e+02 4.32378749e-10
3.78922540e+02 7.03196540e-10
3.79446430e+02 4.25780049e-10
3.85347380e+02 9.13243602e-11
3.90530340e+02 1.76527947e-07
3.90801220e+02 7.59735928e-08
3.91393050e+02 1.82910701e-10
3.93070290e+02 4.38182332e-10
3.93332680e+02 7.03272280e-10
3.93855570e+02 4.25795898e-10
3.98697390e+02 9.19117917e-11
4.03867150e+02 1.82245452e-07
4.04137280e+02 7.84838348e-08
4.06357780e+02 1.82912521e-10
4.08029360e+02 4.38363496e-10
4.08290840e+02 7.03346060e-10
4.08811890e+02 4.25811388e-10
4.12509900e+02 9.24991337e-11
4.17659430e+02 1.88141449e-07
4.17928430e+02 8.10740293e-08
4.21894690e+02 1.82914868e-10
4.23557720e+02 4.32511753e-10
4.23817840e+02 7.03417917e-10
4.24336150e+02 4.25826523e-10
4.26800940e+02 9.30869202e-11
4.31922720e+02 1.94221688e-07
4.32190200e+02 8.37464812e-08
4.38025640e+02 1.82911481e-10
4.39677050e+02 4.35456200e-10
4.39935320e+02 7.03487914e-10
4.40449940e+02 4.25841313e-10
4.41587070e+02 9.36688601e-11
4.46673110e+02 2.00489691e-07
4.46938660e+02 8.65041801e-08
4.54773350e+02 1.82914289e-10
4.56409820e+02 4.42920498e-10
4.56665740e+02 7.03556058e-10
4.56885460e+02 9.42498679e-11
4.57175630e+02 4.25855757e-10
4.61927230e+02 2.06950515e-07
4.62190400e+02 8.93499713e-08
4.72161410e+02 1.82917221e-10
4.72713840e+02 9.48335463e-11
4.73779400e+02 4.33294516e-10
4.74032400e+02 7.03622386e-10
4.74536470e+02 4.25869860e-10
4.77702290e+02 2.13612554e-07
4.77962610e+02 9.22861563e-08
4.89090590e+02 9.54149235e-11
4.90214280e+02 1.82911382e-10
4.91810010e+02 4.40892124e-10
4.92059510e+02 7.03686994e-10
4.92556570e+02 4.25883637e-10
4.94016080e+02 2.20483343e-07
4.94273050e+02 9.53152634e-08
5.06034690e+02 9.59980089e-11
5.08957400e+02 1.82918683e-10
5.10526810e+02 4.27677203e-10
5.10772170e+02 7.03710828e-10
5.10886990e+02 2.27566453e-07
5.11140080e+02 9.84405748e-08
5.11260970e+02 4.25888370e-10
5.23565810e+02 9.65750541e-11
5.28334050e+02 2.34865771e-07
5.28417160e+02 1.82918949e-10
5.28582690e+02 1.01665353e-07
5.29955920e+02 4.28566259e-10
5.30196460e+02 7.03710828e-10
5.30675640e+02 4.25888370e-10
5.41704270e+02 9.71549539e-11
5.46376930e+02 2.42389097e-07
5.46620530e+02 1.04991966e-07
5.48620950e+02 1.82916986e-10
5.50124440e+02 4.32302073e-10
5.50359440e+02 7.03710828e-10
5.50827580e+02 4.25888370e-10
5.60471130e+02 9.77327115e-11
5.65035990e+02 2.50144830e-07
5.65273910e+02 1.08422792e-07
5.69597220e+02 1.82916428e-10
5.71060510e+02 4.32243092e-10
5.71289210e+02 7.03710828e-10
5.71744760e+02 4.25888370e-10
5.79888150e+02 9.83106798e-11
5.84332270e+02 2.58138578e-07
5.84563840e+02 1.11961461e-07
5.91375520e+02 1.82922292e-10
5.92793350e+02 4.35931202e-10
5.93014920e+02 7.03710828e-10
5.93456260e+02 4.25888370e-10
5.99977850e+02 9.88821444e-11
6.04287530e+02 2.66375323e-07
6.04512030e+02 1.15612021e-07
6.13986490e+02 1.82921068e-10
6.15353270e+02 4.32308808e-10
6.15566840e+02 7.03710828e-10
6.15992230e+02 4.25888370e-10
6.20763540e+02 9.94596948e-11
6.24924260e+02 2.74862120e-07
6.25140960e+02 1.19377577e-07
6.37461990e+02 1.82924558e-10
6.38771760e+02 4.35994122e-10
6.38976400e+02 7.03710828e-10
6.39383990e+02 4.25888370e-10
6.42269340e+02 1.00030257e-10
6.46265760e+02 2.83606976e-07
6.46473840e+02 1.23260850e-07
6.61835060e+02 1.82923127e-10
6.63081480e+02 4.38020247e-10
6.63276200e+02 7.03710828e-10
6.63664030e+02 4.25888370e-10
6.64520180e+02 1.00601782e-10
6.68336070e+02 2.92616999e-07
6.68534710e+02 1.27265056e-07
6.87140020e+02 1.82918848e-10
6.87541880e+02 1.01174249e-10
6.88316350e+02 4.36493549e-10
6.88500110e+02 7.03710828e-10
6.88866080e+02 4.25888370e-10
6.91160100e+02 3.01898804e-07
6.91348400e+02 1.31393784e-07
7.11361150e+02 1.01744546e-10
7.13412510e+02 1.82923193e-10
7.14511590e+02 4.35532286e-10
7.14683260e+02 7.03710828e-10
7.14763590e+02 3.11459857e-07
7.14940610e+02 1.35650920e-07
7.15025150e+02 4.25888370e-10
7.36005620e+02 1.02310633e-10
7.39173140e+02 3.21308367e-07
7.39337900e+02 1.40040616e-07
7.40689510e+02 1.82922039e-10
7.41703740e+02 4.27360201e-10
7.41862140e+02 7.03710828e-10
7.42177590e+02 4.25888370e-10
7.61503870e+02 1.02878277e-10
7.64416290e+02 3.31451881e-07
7.64567750e+02 1.44566602e-07
7.69009440e+02 1.82921423e-10
7.69930740e+02 4.23483261e-10
7.70074620e+02 7.03710828e-10
7.70361120e+02 4.25888370e-10
7.87885490e+02 1.03442275e-10
7.90521510e+02 3.41897173e-07
7.90658560e+02 1.49232063e-07
7.98412170e+02 1.82926245e-10
7.99231980e+02 4.38106053e-10
7.99359990e+02 7.03710828e-10
7.99614900e+02 4.25888370e-10
8.15181070e+02 1.04009405e-10
8.17518240e+02 3.52651874e-07
8.17639720e+02 1.54040597e-07
8.28939090e+02 1.82921589e-10
8.29648330e+02 4.22890110e-10
8.29759070e+02 7.03710828e-10
8.29979560e+02 4.25888370e-10
8.43422290e+02 1.04568525e-10
8.45436920e+02 3.63724955e-07
8.45541610e+02 1.58996503e-07
8.60633200e+02 1.82926840e-10
8.61222240e+02 4.37287803e-10
8.61314200e+02 7.03710828e-10
8.61497300e+02 4.25888370e-10
8.72641890e+02 1.05131089e-10
8.74309040e+02 3.75125356e-07
8.74395650e+02 1.64104239e-07
8.93539120e+02 1.82926381e-10
8.93997750e+02 4.34469101e-10
8.94069340e+02 7.03710828e-10
8.94211890e+02 4.25888370e-10
9.02873790e+02 1.05691928e-10
9.04167150e+02 3.86861500e-07
9.04234330e+02 1.69368332e-07
9.27703190e+02 1.82931018e-10
9.28020600e+02 4.42815018e-10
9.28070150e+02 7.03710828e-10
9.28168790e+02 4.25888370e-10
9.34153040e+02 1.06248038e-10
9.35044940e+02 3.98941892e-07
9.35091250e+02 1.74793230e-07
9.63173500e+02 1.82930071e-10
9.63338260e+02 4.26615714e-10
9.63363970e+02 7.03710828e-10
9.63415170e+02 4.25888370e-10
9.66515930e+02 1.06805533e-10
9.66977220e+02 4.11375221e-07
9.67001160e+02 1.80382911e-07
1.00000000e+03 7.37637533e-10
